ID,x0,x1,x2
50188,21.25,30,37.5
50189,22.5,30,38.75
50190,22.5,28.75,40
50191,21.25,30,40
50192,22.5,30,41.25
50193,22.5,28.75,42.5
50194,21.25,30,42.5
50195,22.5,30,43.75
50196,22.5,28.75,45
50197,21.25,30,45
50198,22.5,30,46.25
50199,22.5,28.75,47.5
50200,21.25,30,47.5
50201,22.5,30,48.75
50202,22.5,28.75,50
50203,21.25,30,50
50204,22.5,30,51.25
50205,22.5,28.75,52.5
50206,21.25,30,52.5
50207,22.5,30,53.75
50208,22.5,28.75,55
50209,21.25,30,55
50210,22.5,30,56.25
50211,22.5,28.75,57.5
50212,21.25,30,57.5
50213,22.5,30,58.75
50214,22.5,28.75,60
50215,21.25,30,60
50216,22.5,30,61.25
50217,22.5,28.75,62.5
50218,21.25,30,62.5
50219,22.5,30,63.75
50220,22.5,28.75,65
50221,21.25,30,65
50222,22.5,30,66.25
50223,22.5,28.75,67.5
50224,21.25,30,67.5
50225,22.5,30,68.75
50226,22.5,28.75,70
50227,21.25,30,70
50228,22.5,30,71.25
50229,22.5,28.75,72.5
50230,21.25,30,72.5
50231,22.5,30,73.75
50232,22.5,28.75,75
50233,21.25,30,75
50234,22.5,30,76.25
50235,22.5,28.75,77.5
50236,21.25,30,77.5
50237,22.5,30,78.75
50238,22.5,28.75,80
50239,21.25,30,80
50240,22.5,30,81.25
50241,22.5,28.75,82.5
50242,21.25,30,82.5
50243,22.5,30,83.75
50244,22.5,28.75,85
50245,21.25,30,85
50246,22.5,30,86.25
50247,22.5,28.75,87.5
50248,21.25,30,87.5
50249,22.5,30,88.75
50250,22.5,28.75,90
50251,21.25,30,90
50252,22.5,30,91.25
50253,22.5,28.75,92.5
50254,21.25,30,92.5
50255,22.5,30,93.75
50256,22.5,28.75,95
50257,21.25,30,95
50258,22.5,30,96.25
50259,22.5,28.75,97.5
50260,21.25,30,97.5
50261,22.5,30,98.75
50262,22.5,28.75,100
50263,21.25,30,100
50264,22.5,30,101.25
50265,22.5,28.75,102.5
50266,21.25,30,102.5
50267,22.5,30,103.75
50268,22.5,28.75,105
50269,21.25,30,105
50270,22.5,30,106.25
50271,22.5,28.75,107.5
50272,21.25,30,107.5
50273,22.5,30,108.75
50274,22.5,28.75,110
50275,21.25,30,110
50276,22.5,30,111.25
50277,22.5,28.75,112.5
50278,21.25,30,112.5
50279,22.5,30,113.75
50280,22.5,28.75,115
50281,21.25,30,115
50282,22.5,30,116.25
50283,22.5,28.75,117.5
50284,21.25,30,117.5
50285,22.5,30,118.75
50286,22.5,28.75,120
50287,21.25,30,120
50288,22.5,30,121.25
50289,22.5,28.75,122.5
50290,21.25,30,122.5
50291,22.5,30,123.75
50292,22.5,28.75,125
50293,21.25,30,125
50294,22.5,31.25,0
50295,21.25,32.5,0
50296,22.5,32.5,1.25
50297,22.5,31.25,2.5
50298,21.25,32.5,2.5
50299,22.5,32.5,3.75
50300,22.5,31.25,5
50301,21.25,32.5,5
50302,22.5,32.5,6.25
50303,22.5,31.25,7.5
50304,21.25,32.5,7.5
50305,22.5,32.5,8.75
50306,22.5,31.25,10
50307,21.25,32.5,10
50308,22.5,32.5,11.25
50309,22.5,31.25,12.5
50310,21.25,32.5,12.5
50311,22.5,32.5,13.75
50312,22.5,31.25,15
50313,21.25,32.5,15
50314,22.5,32.5,16.25
50315,22.5,31.25,17.5
50316,21.25,32.5,17.5
50317,22.5,32.5,18.75
50318,22.5,31.25,20
50319,21.25,32.5,20
50320,22.5,32.5,21.25
50321,22.5,31.25,22.5
50322,21.25,32.5,22.5
50323,22.5,32.5,23.75
50324,22.5,31.25,25
50325,21.25,32.5,25
50326,22.5,32.5,26.25
50327,22.5,31.25,27.5
50328,21.25,32.5,27.5
50329,22.5,32.5,28.75
50330,22.5,31.25,30
50331,21.25,32.5,30
50332,22.5,32.5,31.25
50333,22.5,31.25,32.5
50334,21.25,32.5,32.5
50335,22.5,32.5,33.75
50336,22.5,31.25,35
50337,21.25,32.5,35
50338,22.5,32.5,36.25
50339,22.5,31.25,37.5
50340,21.25,32.5,37.5
50341,22.5,32.5,38.75
50342,22.5,31.25,40
50343,21.25,32.5,40
50344,22.5,32.5,41.25
50345,22.5,31.25,42.5
50346,21.25,32.5,42.5
50347,22.5,32.5,43.75
50348,22.5,31.25,45
50349,21.25,32.5,45
50350,22.5,32.5,46.25
50351,22.5,31.25,47.5
50352,21.25,32.5,47.5
50353,22.5,32.5,48.75
50354,22.5,31.25,50
50355,21.25,32.5,50
50356,22.5,32.5,51.25
50357,22.5,31.25,52.5
50358,21.25,32.5,52.5
50359,22.5,32.5,53.75
50360,22.5,31.25,55
50361,21.25,32.5,55
50362,22.5,32.5,56.25
50363,22.5,31.25,57.5
50364,21.25,32.5,57.5
50365,22.5,32.5,58.75
50366,22.5,31.25,60
50367,21.25,32.5,60
50368,22.5,32.5,61.25
50369,22.5,31.25,62.5
50370,21.25,32.5,62.5
50371,22.5,32.5,63.75
50372,22.5,31.25,65
50373,21.25,32.5,65
50374,22.5,32.5,66.25
50375,22.5,31.25,67.5
50376,21.25,32.5,67.5
50377,22.5,32.5,68.75
50378,22.5,31.25,70
50379,21.25,32.5,70
50380,22.5,32.5,71.25
50381,22.5,31.25,72.5
50382,21.25,32.5,72.5
50383,22.5,32.5,73.75
50384,22.5,31.25,75
50385,21.25,32.5,75
50386,22.5,32.5,76.25
50387,22.5,31.25,77.5
50388,21.25,32.5,77.5
50389,22.5,32.5,78.75
50390,22.5,31.25,80
50391,21.25,32.5,80
50392,22.5,32.5,81.25
50393,22.5,31.25,82.5
50394,21.25,32.5,82.5
50395,22.5,32.5,83.75
50396,22.5,31.25,85
50397,21.25,32.5,85
50398,22.5,32.5,86.25
50399,22.5,31.25,87.5
50400,21.25,32.5,87.5
50401,22.5,32.5,88.75
50402,22.5,31.25,90
50403,21.25,32.5,90
50404,22.5,32.5,91.25
50405,22.5,31.25,92.5
50406,21.25,32.5,92.5
50407,22.5,32.5,93.75
50408,22.5,31.25,95
50409,21.25,32.5,95
50410,22.5,32.5,96.25
50411,22.5,31.25,97.5
50412,21.25,32.5,97.5
50413,22.5,32.5,98.75
50414,22.5,31.25,100
50415,21.25,32.5,100
50416,22.5,32.5,101.25
50417,22.5,31.25,102.5
50418,21.25,32.5,102.5
50419,22.5,32.5,103.75
50420,22.5,31.25,105
50421,21.25,32.5,105
50422,22.5,32.5,106.25
50423,22.5,31.25,107.5
50424,21.25,32.5,107.5
50425,22.5,32.5,108.75
50426,22.5,31.25,110
50427,21.25,32.5,110
50428,22.5,32.5,111.25
50429,22.5,31.25,112.5
50430,21.25,32.5,112.5
50431,22.5,32.5,113.75
50432,22.5,31.25,115
50433,21.25,32.5,115
50434,22.5,32.5,116.25
50435,22.5,31.25,117.5
50436,21.25,32.5,117.5
50437,22.5,32.5,118.75
50438,22.5,31.25,120
50439,21.25,32.5,120
50440,22.5,32.5,121.25
50441,22.5,31.25,122.5
50442,21.25,32.5,122.5
50443,22.5,32.5,123.75
50444,22.5,31.25,125
50445,21.25,32.5,125
50446,22.5,33.75,0
50447,21.25,35,0
50448,22.5,35,1.25
50449,22.5,33.75,2.5
50450,21.25,35,2.5
50451,22.5,35,3.75
50452,22.5,33.75,5
50453,21.25,35,5
50454,22.5,35,6.25
50455,22.5,33.75,7.5
50456,21.25,35,7.5
50457,22.5,35,8.75
50458,22.5,33.75,10
50459,21.25,35,10
50460,22.5,35,11.25
50461,22.5,33.75,12.5
50462,21.25,35,12.5
50463,22.5,35,13.75
50464,22.5,33.75,15
50465,21.25,35,15
50466,22.5,35,16.25
50467,22.5,33.75,17.5
50468,21.25,35,17.5
50469,22.5,35,18.75
50470,22.5,33.75,20
50471,21.25,35,20
50472,22.5,35,21.25
50473,22.5,33.75,22.5
50474,21.25,35,22.5
50475,22.5,35,23.75
50476,22.5,33.75,25
50477,21.25,35,25
50478,22.5,35,26.25
50479,22.5,33.75,27.5
50480,21.25,35,27.5
50481,22.5,35,28.75
50482,22.5,33.75,30
50483,21.25,35,30
50484,22.5,35,31.25
50485,22.5,33.75,32.5
50486,21.25,35,32.5
50487,22.5,35,33.75
50488,22.5,33.75,35
50489,21.25,35,35
50490,22.5,35,36.25
50491,22.5,33.75,37.5
50492,21.25,35,37.5
50493,22.5,35,38.75
50494,22.5,33.75,40
50495,21.25,35,40
50496,22.5,35,41.25
50497,22.5,33.75,42.5
50498,21.25,35,42.5
50499,22.5,35,43.75
50500,22.5,33.75,45
50501,21.25,35,45
50502,22.5,35,46.25
50503,22.5,33.75,47.5
50504,21.25,35,47.5
50505,22.5,35,48.75
50506,22.5,33.75,50
50507,21.25,35,50
50508,22.5,35,51.25
50509,22.5,33.75,52.5
50510,21.25,35,52.5
50511,22.5,35,53.75
50512,22.5,33.75,55
50513,21.25,35,55
50514,22.5,35,56.25
50515,22.5,33.75,57.5
50516,21.25,35,57.5
50517,22.5,35,58.75
50518,22.5,33.75,60
50519,21.25,35,60
50520,22.5,35,61.25
50521,22.5,33.75,62.5
50522,21.25,35,62.5
50523,22.5,35,63.75
50524,22.5,33.75,65
50525,21.25,35,65
50526,22.5,35,66.25
50527,22.5,33.75,67.5
50528,21.25,35,67.5
50529,22.5,35,68.75
50530,22.5,33.75,70
50531,21.25,35,70
50532,22.5,35,71.25
50533,22.5,33.75,72.5
50534,21.25,35,72.5
50535,22.5,35,73.75
50536,22.5,33.75,75
50537,21.25,35,75
50538,22.5,35,76.25
50539,22.5,33.75,77.5
50540,21.25,35,77.5
50541,22.5,35,78.75
50542,22.5,33.75,80
50543,21.25,35,80
50544,22.5,35,81.25
50545,22.5,33.75,82.5
50546,21.25,35,82.5
50547,22.5,35,83.75
50548,22.5,33.75,85
50549,21.25,35,85
50550,22.5,35,86.25
50551,22.5,33.75,87.5
50552,21.25,35,87.5
50553,22.5,35,88.75
50554,22.5,33.75,90
50555,21.25,35,90
50556,22.5,35,91.25
50557,22.5,33.75,92.5
50558,21.25,35,92.5
50559,22.5,35,93.75
50560,22.5,33.75,95
50561,21.25,35,95
50562,22.5,35,96.25
50563,22.5,33.75,97.5
50564,21.25,35,97.5
50565,22.5,35,98.75
50566,22.5,33.75,100
50567,21.25,35,100
50568,22.5,35,101.25
50569,22.5,33.75,102.5
50570,21.25,35,102.5
50571,22.5,35,103.75
50572,22.5,33.75,105
50573,21.25,35,105
50574,22.5,35,106.25
50575,22.5,33.75,107.5
50576,21.25,35,107.5
50577,22.5,35,108.75
50578,22.5,33.75,110
50579,21.25,35,110
50580,22.5,35,111.25
50581,22.5,33.75,112.5
50582,21.25,35,112.5
50583,22.5,35,113.75
50584,22.5,33.75,115
50585,21.25,35,115
50586,22.5,35,116.25
50587,22.5,33.75,117.5
50588,21.25,35,117.5
50589,22.5,35,118.75
50590,22.5,33.75,120
50591,21.25,35,120
50592,22.5,35,121.25
50593,22.5,33.75,122.5
50594,21.25,35,122.5
50595,22.5,35,123.75
50596,22.5,33.75,125
50597,21.25,35,125
50598,22.5,36.25,0
50599,21.25,37.5,0
50600,22.5,37.5,1.25
50601,22.5,36.25,2.5
50602,21.25,37.5,2.5
50603,22.5,37.5,3.75
50604,22.5,36.25,5
50605,21.25,37.5,5
50606,22.5,37.5,6.25
50607,22.5,36.25,7.5
50608,21.25,37.5,7.5
50609,22.5,37.5,8.75
50610,22.5,36.25,10
50611,21.25,37.5,10
50612,22.5,37.5,11.25
50613,22.5,36.25,12.5
50614,21.25,37.5,12.5
50615,22.5,37.5,13.75
50616,22.5,36.25,15
50617,21.25,37.5,15
50618,22.5,37.5,16.25
50619,22.5,36.25,17.5
50620,21.25,37.5,17.5
50621,22.5,37.5,18.75
50622,22.5,36.25,20
50623,21.25,37.5,20
50624,22.5,37.5,21.25
50625,22.5,36.25,22.5
50626,21.25,37.5,22.5
50627,22.5,37.5,23.75
50628,22.5,36.25,25
50629,21.25,37.5,25
50630,22.5,37.5,26.25
50631,22.5,36.25,27.5
50632,21.25,37.5,27.5
50633,22.5,37.5,28.75
50634,22.5,36.25,30
50635,21.25,37.5,30
50636,22.5,37.5,31.25
50637,22.5,36.25,32.5
50638,21.25,37.5,32.5
50639,22.5,37.5,33.75
50640,22.5,36.25,35
50641,21.25,37.5,35
50642,22.5,37.5,36.25
50643,22.5,36.25,37.5
50644,21.25,37.5,37.5
50645,22.5,37.5,38.75
50646,22.5,36.25,40
50647,21.25,37.5,40
50648,22.5,37.5,41.25
50649,22.5,36.25,42.5
50650,21.25,37.5,42.5
50651,22.5,37.5,43.75
50652,22.5,36.25,45
50653,21.25,37.5,45
50654,22.5,37.5,46.25
50655,22.5,36.25,47.5
50656,21.25,37.5,47.5
50657,22.5,37.5,48.75
50658,22.5,36.25,50
50659,21.25,37.5,50
50660,22.5,37.5,51.25
50661,22.5,36.25,52.5
50662,21.25,37.5,52.5
50663,22.5,37.5,53.75
50664,22.5,36.25,55
50665,21.25,37.5,55
50666,22.5,37.5,56.25
50667,22.5,36.25,57.5
50668,21.25,37.5,57.5
50669,22.5,37.5,58.75
50670,22.5,36.25,60
50671,21.25,37.5,60
50672,22.5,37.5,61.25
50673,22.5,36.25,62.5
50674,21.25,37.5,62.5
50675,22.5,37.5,63.75
50676,22.5,36.25,65
50677,21.25,37.5,65
50678,22.5,37.5,66.25
50679,22.5,36.25,67.5
50680,21.25,37.5,67.5
50681,22.5,37.5,68.75
50682,22.5,36.25,70
50683,21.25,37.5,70
50684,22.5,37.5,71.25
50685,22.5,36.25,72.5
50686,21.25,37.5,72.5
50687,22.5,37.5,73.75
50688,22.5,36.25,75
50689,21.25,37.5,75
50690,22.5,37.5,76.25
50691,22.5,36.25,77.5
50692,21.25,37.5,77.5
50693,22.5,37.5,78.75
50694,22.5,36.25,80
50695,21.25,37.5,80
50696,22.5,37.5,81.25
50697,22.5,36.25,82.5
50698,21.25,37.5,82.5
50699,22.5,37.5,83.75
50700,22.5,36.25,85
50701,21.25,37.5,85
50702,22.5,37.5,86.25
50703,22.5,36.25,87.5
50704,21.25,37.5,87.5
50705,22.5,37.5,88.75
50706,22.5,36.25,90
50707,21.25,37.5,90
50708,22.5,37.5,91.25
50709,22.5,36.25,92.5
50710,21.25,37.5,92.5
50711,22.5,37.5,93.75
50712,22.5,36.25,95
50713,21.25,37.5,95
50714,22.5,37.5,96.25
50715,22.5,36.25,97.5
50716,21.25,37.5,97.5
50717,22.5,37.5,98.75
50718,22.5,36.25,100
50719,21.25,37.5,100
50720,22.5,37.5,101.25
50721,22.5,36.25,102.5
50722,21.25,37.5,102.5
50723,22.5,37.5,103.75
50724,22.5,36.25,105
50725,21.25,37.5,105
50726,22.5,37.5,106.25
50727,22.5,36.25,107.5
50728,21.25,37.5,107.5
50729,22.5,37.5,108.75
50730,22.5,36.25,110
50731,21.25,37.5,110
50732,22.5,37.5,111.25
50733,22.5,36.25,112.5
50734,21.25,37.5,112.5
50735,22.5,37.5,113.75
50736,22.5,36.25,115
50737,21.25,37.5,115
50738,22.5,37.5,116.25
50739,22.5,36.25,117.5
50740,21.25,37.5,117.5
50741,22.5,37.5,118.75
50742,22.5,36.25,120
50743,21.25,37.5,120
50744,22.5,37.5,121.25
50745,22.5,36.25,122.5
50746,21.25,37.5,122.5
50747,22.5,37.5,123.75
50748,22.5,36.25,125
50749,21.25,37.5,125
50750,22.5,38.75,0
50751,21.25,40,0
50752,22.5,40,1.25
50753,22.5,38.75,2.5
50754,21.25,40,2.5
50755,22.5,40,3.75
50756,22.5,38.75,5
50757,21.25,40,5
50758,22.5,40,6.25
50759,22.5,38.75,7.5
50760,21.25,40,7.5
50761,22.5,40,8.75
50762,22.5,38.75,10
50763,21.25,40,10
50764,22.5,40,11.25
50765,22.5,38.75,12.5
50766,21.25,40,12.5
50767,22.5,40,13.75
50768,22.5,38.75,15
50769,21.25,40,15
50770,22.5,40,16.25
50771,22.5,38.75,17.5
50772,21.25,40,17.5
50773,22.5,40,18.75
50774,22.5,38.75,20
50775,21.25,40,20
50776,22.5,40,21.25
50777,22.5,38.75,22.5
50778,21.25,40,22.5
50779,22.5,40,23.75
50780,22.5,38.75,25
50781,21.25,40,25
50782,22.5,40,26.25
50783,22.5,38.75,27.5
50784,21.25,40,27.5
50785,22.5,40,28.75
50786,22.5,38.75,30
50787,21.25,40,30
50788,22.5,40,31.25
50789,22.5,38.75,32.5
50790,21.25,40,32.5
50791,22.5,40,33.75
50792,22.5,38.75,35
50793,21.25,40,35
50794,22.5,40,36.25
50795,22.5,38.75,37.5
50796,21.25,40,37.5
50797,22.5,40,38.75
50798,22.5,38.75,40
50799,21.25,40,40
50800,22.5,40,41.25
50801,22.5,38.75,42.5
50802,21.25,40,42.5
50803,22.5,40,43.75
50804,22.5,38.75,45
50805,21.25,40,45
50806,22.5,40,46.25
50807,22.5,38.75,47.5
50808,21.25,40,47.5
50809,22.5,40,48.75
50810,22.5,38.75,50
50811,21.25,40,50
50812,22.5,40,51.25
50813,22.5,38.75,52.5
50814,21.25,40,52.5
50815,22.5,40,53.75
50816,22.5,38.75,55
50817,21.25,40,55
50818,22.5,40,56.25
50819,22.5,38.75,57.5
50820,21.25,40,57.5
50821,22.5,40,58.75
50822,22.5,38.75,60
50823,21.25,40,60
50824,22.5,40,61.25
50825,22.5,38.75,62.5
50826,21.25,40,62.5
50827,22.5,40,63.75
50828,22.5,38.75,65
50829,21.25,40,65
50830,22.5,40,66.25
50831,22.5,38.75,67.5
50832,21.25,40,67.5
50833,22.5,40,68.75
50834,22.5,38.75,70
50835,21.25,40,70
50836,22.5,40,71.25
50837,22.5,38.75,72.5
50838,21.25,40,72.5
50839,22.5,40,73.75
50840,22.5,38.75,75
50841,21.25,40,75
50842,22.5,40,76.25
50843,22.5,38.75,77.5
50844,21.25,40,77.5
50845,22.5,40,78.75
50846,22.5,38.75,80
50847,21.25,40,80
50848,22.5,40,81.25
50849,22.5,38.75,82.5
50850,21.25,40,82.5
50851,22.5,40,83.75
50852,22.5,38.75,85
50853,21.25,40,85
50854,22.5,40,86.25
50855,22.5,38.75,87.5
50856,21.25,40,87.5
50857,22.5,40,88.75
50858,22.5,38.75,90
50859,21.25,40,90
50860,22.5,40,91.25
50861,22.5,38.75,92.5
50862,21.25,40,92.5
50863,22.5,40,93.75
50864,22.5,38.75,95
50865,21.25,40,95
50866,22.5,40,96.25
50867,22.5,38.75,97.5
50868,21.25,40,97.5
50869,22.5,40,98.75
50870,22.5,38.75,100
50871,21.25,40,100
50872,22.5,40,101.25
50873,22.5,38.75,102.5
50874,21.25,40,102.5
50875,22.5,40,103.75
50876,22.5,38.75,105
50877,21.25,40,105
50878,22.5,40,106.25
50879,22.5,38.75,107.5
50880,21.25,40,107.5
50881,22.5,40,108.75
50882,22.5,38.75,110
50883,21.25,40,110
50884,22.5,40,111.25
50885,22.5,38.75,112.5
50886,21.25,40,112.5
50887,22.5,40,113.75
50888,22.5,38.75,115
50889,21.25,40,115
50890,22.5,40,116.25
50891,22.5,38.75,117.5
50892,21.25,40,117.5
50893,22.5,40,118.75
50894,22.5,38.75,120
50895,21.25,40,120
50896,22.5,40,121.25
50897,22.5,38.75,122.5
50898,21.25,40,122.5
50899,22.5,40,123.75
50900,22.5,38.75,125
50901,21.25,40,125
50902,22.5,41.25,0
50903,21.25,42.5,0
50904,22.5,42.5,1.25
50905,22.5,41.25,2.5
50906,21.25,42.5,2.5
50907,22.5,42.5,3.75
50908,22.5,41.25,5
50909,21.25,42.5,5
50910,22.5,42.5,6.25
50911,22.5,41.25,7.5
50912,21.25,42.5,7.5
50913,22.5,42.5,8.75
50914,22.5,41.25,10
50915,21.25,42.5,10
50916,22.5,42.5,11.25
50917,22.5,41.25,12.5
50918,21.25,42.5,12.5
50919,22.5,42.5,13.75
50920,22.5,41.25,15
50921,21.25,42.5,15
50922,22.5,42.5,16.25
50923,22.5,41.25,17.5
50924,21.25,42.5,17.5
50925,22.5,42.5,18.75
50926,22.5,41.25,20
50927,21.25,42.5,20
50928,22.5,42.5,21.25
50929,22.5,41.25,22.5
50930,21.25,42.5,22.5
50931,22.5,42.5,23.75
50932,22.5,41.25,25
50933,21.25,42.5,25
50934,22.5,42.5,26.25
50935,22.5,41.25,27.5
50936,21.25,42.5,27.5
50937,22.5,42.5,28.75
50938,22.5,41.25,30
50939,21.25,42.5,30
50940,22.5,42.5,31.25
50941,22.5,41.25,32.5
50942,21.25,42.5,32.5
50943,22.5,42.5,33.75
50944,22.5,41.25,35
50945,21.25,42.5,35
50946,22.5,42.5,36.25
50947,22.5,41.25,37.5
50948,21.25,42.5,37.5
50949,22.5,42.5,38.75
50950,22.5,41.25,40
50951,21.25,42.5,40
50952,22.5,42.5,41.25
50953,22.5,41.25,42.5
50954,21.25,42.5,42.5
50955,22.5,42.5,43.75
50956,22.5,41.25,45
50957,21.25,42.5,45
50958,22.5,42.5,46.25
50959,22.5,41.25,47.5
50960,21.25,42.5,47.5
50961,22.5,42.5,48.75
50962,22.5,41.25,50
50963,21.25,42.5,50
50964,22.5,42.5,51.25
50965,22.5,41.25,52.5
50966,21.25,42.5,52.5
50967,22.5,42.5,53.75
50968,22.5,41.25,55
50969,21.25,42.5,55
50970,22.5,42.5,56.25
50971,22.5,41.25,57.5
50972,21.25,42.5,57.5
50973,22.5,42.5,58.75
50974,22.5,41.25,60
50975,21.25,42.5,60
50976,22.5,42.5,61.25
50977,22.5,41.25,62.5
50978,21.25,42.5,62.5
50979,22.5,42.5,63.75
50980,22.5,41.25,65
50981,21.25,42.5,65
50982,22.5,42.5,66.25
50983,22.5,41.25,67.5
50984,21.25,42.5,67.5
50985,22.5,42.5,68.75
50986,22.5,41.25,70
50987,21.25,42.5,70
50988,22.5,42.5,71.25
50989,22.5,41.25,72.5
50990,21.25,42.5,72.5
50991,22.5,42.5,73.75
50992,22.5,41.25,75
50993,21.25,42.5,75
50994,22.5,42.5,76.25
50995,22.5,41.25,77.5
50996,21.25,42.5,77.5
50997,22.5,42.5,78.75
50998,22.5,41.25,80
50999,21.25,42.5,80
51000,22.5,42.5,81.25
51001,22.5,41.25,82.5
51002,21.25,42.5,82.5
51003,22.5,42.5,83.75
51004,22.5,41.25,85
51005,21.25,42.5,85
51006,22.5,42.5,86.25
51007,22.5,41.25,87.5
51008,21.25,42.5,87.5
51009,22.5,42.5,88.75
51010,22.5,41.25,90
51011,21.25,42.5,90
51012,22.5,42.5,91.25
51013,22.5,41.25,92.5
51014,21.25,42.5,92.5
51015,22.5,42.5,93.75
51016,22.5,41.25,95
51017,21.25,42.5,95
51018,22.5,42.5,96.25
51019,22.5,41.25,97.5
51020,21.25,42.5,97.5
51021,22.5,42.5,98.75
51022,22.5,41.25,100
51023,21.25,42.5,100
51024,22.5,42.5,101.25
51025,22.5,41.25,102.5
51026,21.25,42.5,102.5
51027,22.5,42.5,103.75
51028,22.5,41.25,105
51029,21.25,42.5,105
51030,22.5,42.5,106.25
51031,22.5,41.25,107.5
51032,21.25,42.5,107.5
51033,22.5,42.5,108.75
51034,22.5,41.25,110
51035,21.25,42.5,110
51036,22.5,42.5,111.25
51037,22.5,41.25,112.5
51038,21.25,42.5,112.5
51039,22.5,42.5,113.75
51040,22.5,41.25,115
51041,21.25,42.5,115
51042,22.5,42.5,116.25
51043,22.5,41.25,117.5
51044,21.25,42.5,117.5
51045,22.5,42.5,118.75
51046,22.5,41.25,120
51047,21.25,42.5,120
51048,22.5,42.5,121.25
51049,22.5,41.25,122.5
51050,21.25,42.5,122.5
51051,22.5,42.5,123.75
51052,22.5,41.25,125
51053,21.25,42.5,125
51054,22.5,43.75,0
51055,21.25,45,0
51056,22.5,45,1.25
51057,22.5,43.75,2.5
51058,21.25,45,2.5
51059,22.5,45,3.75
51060,22.5,43.75,5
51061,21.25,45,5
51062,22.5,45,6.25
51063,22.5,43.75,7.5
51064,21.25,45,7.5
51065,22.5,45,8.75
51066,22.5,43.75,10
51067,21.25,45,10
51068,22.5,45,11.25
51069,22.5,43.75,12.5
51070,21.25,45,12.5
51071,22.5,45,13.75
51072,22.5,43.75,15
51073,21.25,45,15
51074,22.5,45,16.25
51075,22.5,43.75,17.5
51076,21.25,45,17.5
51077,22.5,45,18.75
51078,22.5,43.75,20
51079,21.25,45,20
51080,22.5,45,21.25
51081,22.5,43.75,22.5
51082,21.25,45,22.5
51083,22.5,45,23.75
51084,22.5,43.75,25
51085,21.25,45,25
51086,22.5,45,26.25
51087,22.5,43.75,27.5
51088,21.25,45,27.5
51089,22.5,45,28.75
51090,22.5,43.75,30
51091,21.25,45,30
51092,22.5,45,31.25
51093,22.5,43.75,32.5
51094,21.25,45,32.5
51095,22.5,45,33.75
51096,22.5,43.75,35
51097,21.25,45,35
51098,22.5,45,36.25
51099,22.5,43.75,37.5
51100,21.25,45,37.5
51101,22.5,45,38.75
51102,22.5,43.75,40
51103,21.25,45,40
51104,22.5,45,41.25
51105,22.5,43.75,42.5
51106,21.25,45,42.5
51107,22.5,45,43.75
51108,22.5,43.75,45
51109,21.25,45,45
51110,22.5,45,46.25
51111,22.5,43.75,47.5
51112,21.25,45,47.5
51113,22.5,45,48.75
51114,22.5,43.75,50
51115,21.25,45,50
51116,22.5,45,51.25
51117,22.5,43.75,52.5
51118,21.25,45,52.5
51119,22.5,45,53.75
51120,22.5,43.75,55
51121,21.25,45,55
51122,22.5,45,56.25
51123,22.5,43.75,57.5
51124,21.25,45,57.5
51125,22.5,45,58.75
51126,22.5,43.75,60
51127,21.25,45,60
51128,22.5,45,61.25
51129,22.5,43.75,62.5
51130,21.25,45,62.5
51131,22.5,45,63.75
51132,22.5,43.75,65
51133,21.25,45,65
51134,22.5,45,66.25
51135,22.5,43.75,67.5
51136,21.25,45,67.5
51137,22.5,45,68.75
51138,22.5,43.75,70
51139,21.25,45,70
51140,22.5,45,71.25
51141,22.5,43.75,72.5
51142,21.25,45,72.5
51143,22.5,45,73.75
51144,22.5,43.75,75
51145,21.25,45,75
51146,22.5,45,76.25
51147,22.5,43.75,77.5
51148,21.25,45,77.5
51149,22.5,45,78.75
51150,22.5,43.75,80
51151,21.25,45,80
51152,22.5,45,81.25
51153,22.5,43.75,82.5
51154,21.25,45,82.5
51155,22.5,45,83.75
51156,22.5,43.75,85
51157,21.25,45,85
51158,22.5,45,86.25
51159,22.5,43.75,87.5
51160,21.25,45,87.5
51161,22.5,45,88.75
51162,22.5,43.75,90
51163,21.25,45,90
51164,22.5,45,91.25
51165,22.5,43.75,92.5
51166,21.25,45,92.5
51167,22.5,45,93.75
51168,22.5,43.75,95
51169,21.25,45,95
51170,22.5,45,96.25
51171,22.5,43.75,97.5
51172,21.25,45,97.5
51173,22.5,45,98.75
51174,22.5,43.75,100
51175,21.25,45,100
51176,22.5,45,101.25
51177,22.5,43.75,102.5
51178,21.25,45,102.5
51179,22.5,45,103.75
51180,22.5,43.75,105
51181,21.25,45,105
51182,22.5,45,106.25
51183,22.5,43.75,107.5
51184,21.25,45,107.5
51185,22.5,45,108.75
51186,22.5,43.75,110
51187,21.25,45,110
51188,22.5,45,111.25
51189,22.5,43.75,112.5
51190,21.25,45,112.5
51191,22.5,45,113.75
51192,22.5,43.75,115
51193,21.25,45,115
51194,22.5,45,116.25
51195,22.5,43.75,117.5
51196,21.25,45,117.5
51197,22.5,45,118.75
51198,22.5,43.75,120
51199,21.25,45,120
51200,22.5,45,121.25
51201,22.5,43.75,122.5
51202,21.25,45,122.5
51203,22.5,45,123.75
51204,22.5,43.75,125
51205,21.25,45,125
51206,22.5,46.25,0
51207,21.25,47.5,0
51208,22.5,47.5,1.25
51209,22.5,46.25,2.5
51210,21.25,47.5,2.5
51211,22.5,47.5,3.75
51212,22.5,46.25,5
51213,21.25,47.5,5
51214,22.5,47.5,6.25
51215,22.5,46.25,7.5
51216,21.25,47.5,7.5
